id,borrower_id,loan_type,principal_amount,outstanding_balance,emi_amount,interest_rate,tenure_months,months_completed,disbursement_date,status
8bb83b64-18cc-4b7c-83e0-7394b14e4455,a020778c-cb72-43e2-88fb-19189d2d2ce7,personal,94000.0,27067.3,3535.75,11.87,31,23,2024-08-06,active
b105e694-39f1-4e98-8b15-9c325fe5dc43,0a059154-7280-4845-8db7-dc256ddea2d4,home,1892000.0,482117.44,17773.46,7.95,185,155,2013-10-03,active
39f6115c-33d4-4c34-b057-5b71e6e14021,ff074be3-008d-4962-b2a3-482c0a1ccf38,personal,289000.0,86974.77,9184.62,12.04,38,28,2024-03-09,active
0b0ae2de-f0c6-40db-901c-99b89a128200,5ca3d549-49f0-46c7-b94e-25659630c353,personal,62000.0,33323.09,2577.19,12.94,28,14,2025-05-03,active
e743719e-4c2a-4cfc-bdd9-59f528c8ddcb,76a3bce3-f453-4b86-b4c6-f683088ba82c,personal,304000.0,124837.32,8111.97,13.55,49,32,2023-11-10,active
8d43fca9-615d-45b7-9df2-2d1d1db4cc81,5fc08d44-ed95-497a-9cc7-cc3e4acfe2e9,vehicle,590000.0,373915.53,11013.13,9.9,71,31,2023-12-10,active
1f5cdac2-6da5-47b7-91b1-e40999340a89,869136e8-dff6-4363-9acd-79aaba383701,home,2587000.0,1845577.29,28227.4,8.47,148,60,2021-07-23,active
98b9c86e-09a5-4ca2-a85e-35ddeb489598,f695a0fd-d9a0-43c6-b519-2ac1d4ebdaa9,personal,152000.0,57305.19,9968.21,14.83,17,11,2025-08-01,active
93c9b475-8e5e-43e2-bca2-a550394fda9c,30d932f6-9514-49b9-925a-2f21033a8ea9,education,1519000.0,1236911.37,28702.16,9.56,69,16,2025-03-04,active
1ca80879-fcd3-4ec3-851e-c014e4676d61,af4c2080-4ac7-41ab-b30a-681795659e33,business,1005000.0,637402.59,31020.43,11.53,39,16,2025-03-04,active
900c337f-880b-4545-8ca3-43058db4ceec,d5c782e5-2468-4079-ae74-ca6f20117b6a,personal,70000.0,8404.22,2854.1,11.25,28,25,2024-06-07,active
122ffbc6-97df-476b-94bf-5d986331a6ee,c0ef71ae-d34c-4122-89fc-0abcddb32954,vehicle,461000.0,146272.78,12771.43,8.7,42,30,2024-01-09,active
de96bff6-744a-44f1-a851-36a6aff8a262,87d58898-abe0-4303-a13f-75845fb6fd51,home,4352000.0,899789.66,46247.7,8.46,155,134,2015-06-25,active
827b9e12-e043-41c0-b33a-27131f14ac9d,09b3b2ac-fdeb-4c34-b3da-84cfd5578bb9,home,1156000.0,359294.12,13318.05,8.39,134,104,2017-12-11,active
01510ca0-fbb1-45e8-b7a7-9171853a0ae6,f0ce4d74-9905-4c47-aac4-527380201b01,business,4270000.0,588316.96,87252.07,11.34,66,59,2021-08-22,active
6bb4a09f-4895-4558-8594-31742380742e,875d6959-783f-4d83-b5eb-a70d1047795e,business,3700000.0,2521246.09,66493.16,12.08,82,34,2023-09-11,active
4adeacb0-7c3a-4e26-83c1-4193e789a620,d64daf10-f613-493c-addd-1f803a35ad2e,vehicle,1059000.0,529205.77,24407.95,9.95,54,30,2024-01-09,active
7d8385aa-8f6a-4422-8217-a0d58a7c8dd0,dfc8b16f-2cd4-4ae7-a0a6-1bb51b6a5000,business,473000.0,390104.88,13279.87,13.72,46,10,2025-08-31,active
e94fce8a-515e-4e67-b3b0-4ae160f8bd8e,fef5e73e-2e3e-4ca2-8d25-147f84ba3395,home,1432000.0,631391.45,15322.83,8.59,155,106,2017-10-12,active
085b0e82-c8f5-4989-82a5-3e4039ac7d16,d29d8a18-0843-4339-b089-8624712c0cc6,business,4942000.0,4418472.93,112879.96,12.07,58,8,2025-10-30,active
8cbdb949-277b-492a-bda3-ec18b8397276,c1b72c09-2a11-45c8-b34c-458ac538433e,business,2766000.0,2662542.29,83653.18,13.98,42,2,2026-04-28,active
266b00da-adf3-431f-aed7-5067b75f93ce,b7ae48b3-9d7e-495d-a075-52e082bbeb48,personal,272000.0,34424.2,7145.16,15.0,52,47,2022-08-17,active
8bdf05ed-7856-4889-9543-8f73a23442e2,cac3f54c-ddbb-446c-86b3-a0d877e7a3fb,personal,438000.0,256129.75,27524.91,15.97,18,8,2025-10-30,active
c05cb7af-a848-4c1e-8ea9-ed562c148ca9,0f69cbd6-578a-4981-adda-ac70ce043383,vehicle,503000.0,343655.17,10293.19,10.95,65,25,2024-06-07,active
72eec176-f43b-4b93-9e40-70aecca19b8b,9f525ff9-684b-4a28-b383-49cae91b6ffc,vehicle,1008000.0,456999.24,26182.66,10.36,47,28,2024-03-09,active
2b456d47-0b42-47cc-9d8d-b79e00d26562,cd41b8cb-69bb-4792-a3ef-9476b85013f3,home,4975000.0,2593899.0,46384.76,8.32,197,126,2016-02-20,active
840fe86c-a6b9-4485-aa19-b1faa22c25de,1ab25c46-788c-478c-b0b9-bafa8514ea08,vehicle,1113000.0,748675.66,32122.37,9.93,41,15,2025-04-03,active
362ffb17-2c44-4cf8-ac90-5268ec40cdb2,7da51f60-a567-4d24-b469-113c062e7847,personal,360000.0,91249.97,9731.09,14.24,49,39,2023-04-14,active
80802e84-f822-412a-936c-177d0ab2849c,4ac20aa8-e526-44fa-bd24-b166fbf5e4df,home,4478000.0,3849645.42,51315.14,8.9,141,31,2023-12-10,active
7c481ecf-ec2a-427b-b667-38d006423dfc,00a20709-1afa-4345-85ee-331e79716d78,business,3286000.0,734330.1,109142.22,12.0,36,29,2024-02-08,active
0e4b24b4-41a9-4be7-a0e2-dbee1a40bca4,6e394852-9a33-454d-a5ad-a9f8ad826dd3,education,761000.0,650797.43,10334.81,9.37,110,23,2024-08-06,active
00ac34e3-cbaf-4e3f-9005-4037a6efc186,ff1bcf2d-1f58-43e9-a1f4-4f43434e5f2f,home,2164000.0,1990395.34,19120.47,7.89,208,32,2023-11-10,active
3e393054-abcc-4224-a9be-e223fa3d21d0,4e9a6f61-afd9-42b6-898d-79692fded03b,vehicle,636000.0,251780.82,12576.68,10.03,66,44,2022-11-15,active
acb9f1dc-dcde-493d-95dc-ff386a5cdb4c,76ab03e3-01c0-4d6d-ba8c-a111f6060bae,personal,66000.0,14963.12,5092.4,12.55,14,11,2025-08-01,active
e800650e-cfc8-4f17-a2ac-534a245387a3,eefefca1-9842-444f-aabf-ff1e2d407973,vehicle,637000.0,303397.6,10687.09,8.91,79,47,2022-08-17,active
65652dc7-054f-45b9-a141-fa3c717060e0,f57bed52-2fcc-44d0-88e0-ad581dd6f335,vehicle,869000.0,565719.73,19112.45,9.76,57,23,2024-08-06,active
080b956d-cdce-4f04-92c9-22779d04906f,40aa2763-00e2-460e-ae9e-38a58027add1,business,4538000.0,1296704.82,115647.87,12.72,51,39,2023-04-14,active
0843f534-bbb0-48fc-92ef-c656835716aa,607836af-2d07-4e72-9c24-8c95b5c14c68,personal,424000.0,234399.21,22764.25,13.41,21,10,2025-08-31,active
71c9f40b-4883-4360-8d02-a07174a36c8c,12631a4c-dab3-458f-9d05-7bcf4ac43750,education,514000.0,335342.32,7140.6,8.31,100,43,2022-12-15,active
f2f94a12-e346-46cd-9c2d-bb8e4ba8c4f5,ed56a6dd-3b8f-44d2-a9ed-c2af40222394,business,4481000.0,2678782.14,130642.4,11.75,42,19,2024-12-04,active
f823e164-61ec-4d86-8edc-81377fb06e81,ae721800-a6d5-49af-a7ac-2e5c93ec855d,home,5001000.0,2438238.67,43549.11,7.87,214,144,2014-08-29,active
ab95f5aa-3038-410f-95ca-b95e892a7d5f,3aa6a4a6-aa59-4478-b640-847c08ddaa84,vehicle,320000.0,216273.55,5457.86,10.61,83,34,2023-09-11,active
1e8b7a71-6d1e-488e-b350-5eb5b6375c7d,9645b961-8c21-48f1-b77f-77e19c3a0b1f,vehicle,1762000.0,1511785.94,46107.6,10.76,47,8,2025-10-30,active
6e168b59-73a9-465c-800c-1857da864cf2,b7077f37-c3a1-421d-b237-09c22d1c47b0,vehicle,1985000.0,1875449.92,32757.98,8.97,81,6,2025-12-29,active
9ee40d6b-10d8-48a1-aed6-44ba989468f7,5a08a238-dbcb-42f2-9ea5-ab44daaa6ab9,home,4565000.0,3063963.86,50055.33,8.64,149,68,2020-11-25,active
9ee22c41-06d3-4f94-bbd6-a87e9bc5c8e8,f2644082-d851-4c13-9125-59d032209b83,personal,94000.0,25219.68,4384.32,14.62,25,19,2024-12-04,active
338ab26c-f046-49d8-8a27-87ed3df8787d,5e62155e-c237-49ea-9b68-4b27b2636eb8,personal,155000.0,33256.51,5753.98,12.95,32,26,2024-05-08,active
fe2faa41-5998-4e9c-bb4d-7293c5ea6e11,78e7d18c-27df-4d3c-a078-845690c1730d,home,2318000.0,1592974.79,21107.57,9.04,234,122,2016-06-19,active
67aa7a07-d894-4e68-9ed8-2078f0d6ad42,87a2b6d7-ad3e-471c-b750-ccb153fc3abd,personal,285000.0,106321.46,6517.83,12.69,59,41,2023-02-13,active
e32ea88f-8b38-4543-8f53-3fd8635ba5d1,9cf4e3b9-731b-4498-9df2-5ae97051056e,home,4904000.0,3562442.67,45999.67,8.82,209,94,2018-10-07,active
eddbcd94-6069-44ac-ae4e-f29bdc5736b9,73806e5c-9bfd-4216-8de6-457a642d1ecb,vehicle,1243000.0,938744.71,24134.48,8.84,65,19,2024-12-04,active
52d52b9f-6ef3-4cf4-af0a-a28dca5315c3,025c2774-cc19-4bdf-af0e-c5260914a652,vehicle,258000.0,200689.69,4322.81,10.03,83,24,2024-07-07,active
6d31bde9-d696-4208-8ce9-54c61a8a42c5,2edda4bd-3946-418d-97b0-395a07df42e0,vehicle,1030000.0,750713.95,18580.1,10.44,76,26,2024-05-08,active
aed33f7d-0a88-4038-9722-11bc4bc72fb4,e9dcfd0a-5ff9-4894-8f88-738a174b4a2e,home,7593000.0,5588962.69,62274.28,7.69,238,104,2017-12-11,active
41272688-00b4-45fe-ae19-c87b619a5c45,86b6af4d-10fa-497e-aab3-ce3cf4a78955,personal,80000.0,14183.4,3635.53,12.08,25,21,2024-10-05,active
eb57d918-1496-4e97-9d9e-86a4588c9a7a,efcb94fd-5a15-4a7b-bb1b-c608d40c7811,business,4685000.0,1580833.55,95027.62,10.12,64,46,2022-09-16,active
e55e86bf-13cd-4912-ad24-e84b870d1daa,30c044b2-1ac0-4369-bded-187ecce0669e,home,4091000.0,4029219.79,45649.77,8.91,148,4,2026-02-27,active
73008d88-e8b2-4305-af19-551a6a5c0057,7ea71688-afe6-474e-8974-d1121b58c3e4,vehicle,524000.0,14187.27,14307.04,10.13,44,43,2022-12-15,active
6170f5fd-f024-480f-9f98-34081d95d1c5,3dfc8947-8d41-4f2f-881a-129616f8d218,home,6882000.0,1193933.88,70440.82,7.69,154,136,2015-04-26,active
08060249-672c-49d2-bc18-17782616a538,e4469ebb-2e54-4146-9854-865ede0fbba4,vehicle,1711000.0,1571535.1,42421.76,10.53,50,5,2026-01-28,active
c933bebc-fc96-4ad9-8259-b329e0d3c95f,3d7b0e65-95f7-4e1d-bfab-74f1ee708c78,personal,461000.0,175145.74,23114.69,14.67,23,15,2025-04-03,active
29268b17-df82-4d9b-9f1c-2c03e924e0e7,e0b6c09e-cf29-49c9-ad1d-eea8ac903256,personal,456000.0,339683.89,28546.28,15.46,18,5,2026-01-28,active
051d540a-6eb9-41c3-aacb-84fb3a373b05,40d40c54-98f0-4055-9b49-5f605da1c639,personal,190000.0,22256.61,7565.75,11.84,29,26,2024-05-08,active
75b7c5a8-7d76-41dc-9e53-be04d4301b8f,45cb3f87-552c-44a2-8f9c-0c5c86f431a4,education,1758000.0,1669991.32,29533.78,8.31,77,5,2026-01-28,active
698e5c48-0845-41c4-9995-d43643f5369b,c38a07d4-2a5b-416d-ab30-f936a4e14c50,home,2596000.0,1969381.8,24284.8,9.17,223,96,2018-08-08,active
363a45dd-a88f-4c95-ac3a-6fddb9b006d6,ab9d4c3b-3927-498f-9084-3559dd10e63d,home,5007000.0,4609302.26,49339.18,8.32,176,25,2024-06-07,active
3024cdd7-5a81-472b-a808-93bd84777b9a,a705074f-925f-40e2-910f-1f5ba782488f,home,6019000.0,3903567.48,61378.64,8.81,174,88,2019-04-05,active
9192c943-ca5e-4072-955f-5972f56e0165,324ae770-6957-4fd7-a62e-ef98c8598a44,personal,173000.0,117830.8,4608.86,15.01,51,20,2024-11-04,active
45edc27e-2b06-427b-ba91-6c8563e757ad,0757769c-f14c-4992-9dba-d9236e963fd5,home,4212000.0,3893162.63,47319.19,8.74,144,18,2025-01-03,active
a085f408-8333-47a7-b251-73c096609a5b,c62e4fef-2b9f-4b16-a583-7f9e61dfd107,vehicle,1041000.0,303736.37,22974.79,9.28,56,42,2023-01-14,active
0e59c239-1112-4023-89c6-5d616651498c,64d41391-62ef-4509-a971-310add545157,home,6791000.0,6268104.67,81103.81,8.87,131,16,2025-03-04,active
d04c0db3-f85b-42c1-9ea5-d2511624dbea,7e1d6c26-b74a-4f70-86b8-4d7ec7ff455a,business,4158000.0,1392489.19,95546.46,13.44,60,44,2022-11-15,active
7141bef0-bdb7-49e5-a53d-571c3368a294,98a4b7e2-c299-4a44-8551-6e9627b135a5,vehicle,1604000.0,710751.51,50639.58,10.11,37,22,2024-09-05,active
913b9c71-641e-42ff-865f-7bab7c299bca,25fbb720-d283-4a4a-a409-039cbeb6195a,personal,327000.0,48039.04,16408.27,14.75,23,20,2024-11-04,active
70fa59bf-37a7-4ed4-ba82-ef718ede7793,b98d4802-588e-47f5-8299-426b923b3a99,education,167000.0,58346.48,2999.45,8.48,71,50,2022-05-19,active
4ad86ed0-19e7-40a6-9c51-f31205a5b990,5879fad6-3066-4f6a-9001-835e9017880c,vehicle,979000.0,348582.95,17542.45,10.84,78,56,2021-11-20,active
903d30ef-b4ec-4678-82c8-6e13e3cd6ac0,688a4d4f-6dfe-44b7-a6ed-1daa9711fdd0,business,3922000.0,2552248.57,75437.44,11.39,72,31,2023-12-10,active
62a71668-a394-41b6-945e-499764e08a9b,c78e9a25-1461-4aca-a790-e3f132e89ed6,personal,92000.0,80307.67,3760.14,11.46,28,4,2026-02-27,active
ab33e644-635e-429a-85f9-b4268a6d361a,9b372279-d5ed-47db-a86d-cd9aea20ca0f,personal,294000.0,90616.6,6533.93,11.96,60,45,2022-10-16,active
2f612bac-5b1f-496a-8878-16076d8d1c09,bb534b66-f3fd-42cc-acef-f1852f08ca98,home,5158000.0,3099429.79,57811.84,9.07,149,80,2019-12-01,active
ef583553-1472-415d-8333-bc4360251657,d255d9e6-698a-4322-a156-2387e1d5baed,home,5403000.0,5382329.99,45421.02,7.8,229,2,2026-04-28,active
a45fb61f-a8cc-4f44-a925-6f68041238a2,914b2caa-f00f-4211-8ee5-def4e98fdac2,personal,353000.0,223382.26,10429.55,14.72,44,19,2024-12-04,active
498b6b7c-b54c-418d-b3bf-4e10a2e58ad0,a8d9f5e5-85cb-4f17-8136-d722ab5602c3,personal,141000.0,60821.82,5471.61,14.37,31,19,2024-12-04,active
7114ce8a-1f78-4e1b-9862-07b2df50de8f,abf93e87-c4b9-4874-b6b9-f345fc2a6c23,personal,479000.0,273176.6,19707.61,12.04,28,13,2025-06-02,active
dcae3648-4c8d-49ed-b84d-776158d83fa9,ab323804-f152-4216-af0d-e0ea4adea2d9,home,7678000.0,1916438.61,73125.55,8.26,187,158,2013-07-05,active
da5152ef-5749-499b-a862-76e1e03cf688,30ce99fa-a999-41eb-b06e-4bc4501467e3,home,780000.0,486115.9,8041.89,9.05,175,94,2018-10-07,active
6ea49f55-467c-4ff7-9c9a-21ade41aa788,811eabe4-2d9a-4d59-91fb-c0868df46e00,vehicle,516000.0,405046.52,12540.88,10.32,51,13,2025-06-02,active
77af053d-a9a5-41c9-baaf-7161521e65fb,cdef3a49-a599-4240-97cc-6ddc1ce34029,personal,329000.0,140668.12,18503.57,13.77,20,12,2025-07-02,active
610f9d9a-0e61-47aa-b73c-8456ba419dc8,cd6c8f13-1a9d-4d2c-9aae-c56eadea7d8c,home,2517000.0,2460834.25,27013.34,9.14,163,7,2025-11-29,active
0b530415-83df-4a92-9961-708d489b8828,8096d8cf-896f-4c09-bd87-d26833981924,business,1868000.0,34020.17,34400.35,13.41,84,83,2019-09-02,active
60379701-6d50-4216-8dc3-02b1f2bb9602,171e12ed-0f8a-42ea-b128-19101b49ca36,vehicle,1142000.0,689744.13,21105.26,10.97,75,36,2023-07-13,active
8f87a082-8119-4370-8343-513c5ba3c57f,e010d273-4e57-479e-93ac-1013d41f2a6f,vehicle,1858000.0,1201006.4,33726.03,10.66,76,33,2023-10-11,active
562e70ee-ec55-45be-8c2b-7c344be3273f,d2709fcd-2a83-4ae6-9018-7a8069752dbf,business,4072000.0,1318882.97,81344.02,13.49,74,56,2021-11-20,active
c1d02c82-ef08-4c4d-8254-cfc51e600177,44a9a503-e13a-4021-9206-59cdd0d018bb,personal,144000.0,59877.42,3637.0,11.48,50,32,2023-11-10,active
873bf0f2-59d0-40fb-a064-e3801a8e5254,30740ef0-f1f6-4f6d-9354-7612d8de76ab,personal,70000.0,8109.72,2076.75,11.62,41,37,2023-06-13,active
b0c97c50-ec68-41ed-a9fe-e5df480d475e,a55f2ac2-dcc8-4164-a6ed-19719eb7f61e,business,222000.0,26631.42,3962.97,12.37,84,77,2020-02-29,active
0287e06b-746e-463c-9a0e-fc109ad9eb67,d0552746-4578-4208-9bcf-df745b6d5130,personal,111000.0,80054.38,3336.96,15.75,44,15,2025-04-03,active
c1aec410-5d37-49ed-8f18-10b42edb3b61,332880f6-d6f4-48c3-88d8-b428661262e1,vehicle,1975000.0,879535.42,33387.49,10.32,83,53,2022-02-18,active
c3ff939e-02ed-44d2-bfb7-3cedd7b8af68,add1471f-6d33-4c5d-8098-aff65c1f7e91,business,2678000.0,1216779.87,57119.08,11.72,63,39,2023-04-14,active
d8576858-3717-42c9-8415-ffd110da7585,5d3218b1-e9f4-452b-ab17-063213eac0d8,business,2981000.0,1044251.31,59688.28,10.07,65,46,2022-09-16,active
3c4f3df5-f8c0-461f-8a3a-5945fa31c791,f354909d-2fdc-406b-acd5-197aa35238f9,home,5752000.0,203669.69,51852.18,8.78,229,225,2008-01-03,active
2109f722-cf8e-4800-9c8b-adf2df950b9f,35312ef5-7d7f-4f31-ab41-0c6646ac26d4,vehicle,1739000.0,1017707.29,30703.34,8.63,73,35,2023-08-12,active
a6dc6a6a-b766-43ab-a7f9-4f3a6e5eed11,ee72e8c3-b9a4-40d1-9532-23661ffeb9b0,personal,459000.0,86321.67,29309.29,11.13,17,14,2025-05-03,active
dbc3797d-8d1c-4db2-9ee5-bdeac435b074,f82b4fe4-6974-4f6e-85f7-9ba4a56c2d70,home,4427000.0,1319371.99,42201.73,9.4,221,185,2011-04-17,active
f87e1447-7fe3-4e92-bf0c-1212ff7490e3,202113fe-eeff-4437-b94b-e56bb978a9a1,vehicle,1006000.0,43461.32,21988.51,9.48,57,55,2021-12-20,active
54f843a0-08be-41d4-94fd-2bdaaf59c1fe,08bf461d-3b58-42ad-a39f-a26292697257,business,2274000.0,1465611.62,50982.37,10.0,56,23,2024-08-06,active
1ded00f7-f328-4f09-99e9-58864dd9272b,8777cdf5-fae6-44f6-b93c-28df53bbcd69,home,5960000.0,5495351.69,62821.34,9.39,174,26,2024-05-08,active
891af795-c798-40e4-904f-6b426250942d,520532ff-083b-450e-b8ab-16814e815a49,personal,348000.0,42837.7,14609.15,13.81,28,25,2024-06-07,active
f499b767-3f16-41c0-95e7-3353e099c534,12d3b50f-c80a-47c0-8bfe-938bce522f2e,business,1181000.0,560032.26,20791.26,10.83,80,49,2022-06-18,active
474cd31d-2915-4860-8026-6855b3f1cb1a,52d00113-cf22-4b8e-b732-364374519330,personal,338000.0,166072.6,10817.09,13.88,39,22,2024-09-05,active
e736dae1-f392-4e2c-81b1-64e16eecb58c,f9a0540a-5a6e-4f3f-a143-1c7bf82c77c0,home,7823000.0,2406509.95,65950.14,8.06,238,196,2010-05-22,active
49b1e6e9-3886-4d8f-80f1-0c2990ae2dbb,a6edc8a8-686b-4e30-9e38-e8f5bf36a41b,vehicle,1362000.0,393046.18,27896.76,9.52,62,47,2022-08-17,active
a3dd93f0-98f9-4ab5-82ee-1be0fbab7b8b,e87ac786-e42e-4dc5-ad07-f592567b4e6f,business,4752000.0,4383946.22,96128.54,11.37,67,7,2025-11-29,active
886cb3bd-4928-4bef-8184-7db612cc7006,f5da397e-af94-4351-90bf-93542ecefaaa,home,5839000.0,5272367.13,49371.98,8.03,235,47,2022-08-17,active
a381a4a5-bdb7-48d4-ad38-007f3a9a9f86,774568db-ca2f-4cbe-9bc8-518bf24eeb65,vehicle,982000.0,702093.76,19688.95,10.58,66,23,2024-08-06,active
ef683a1f-8d73-4888-af27-ea873d556297,7929c0b3-d33b-451d-b74e-bb41083fc20c,vehicle,1643000.0,1512007.77,45036.62,9.25,43,4,2026-02-27,active
b7dd319a-ad8f-483c-b0df-5ea06222c885,7ce3094d-9db9-4be7-b8e8-44697ce5eb5b,vehicle,795000.0,120954.78,14042.82,10.65,79,70,2020-09-26,active
94b53a53-0c60-438b-86a1-225cd0165da0,c3eb5aef-1e85-4c1e-9052-becf8d29dbd3,home,5793000.0,4934199.43,56259.9,8.36,182,46,2022-09-16,active
9b39a280-8954-4204-9591-cd81e928520c,43425b79-63a6-4b4f-9225-92ac0995347d,vehicle,1774000.0,118539.32,40159.57,9.79,55,52,2022-03-20,active
5713f0a9-3ecd-49d6-8c2a-243f919cacb2,c556abd7-7b4c-4b39-a604-3de37aefa59e,home,3585000.0,1307519.73,31367.41,8.0,216,167,2012-10-08,active
4d69f745-9bf0-4e89-83e4-b96f568641c3,c9eecd9a-f755-4a4b-88ca-93aa97060b51,home,2334000.0,1156473.15,20903.62,8.31,215,145,2014-07-30,active
9566dcb0-28e9-4a21-9620-3dc2b530aea8,3a0f6fca-0cf6-4a41-b866-ed019ccc8d49,vehicle,1408000.0,769102.92,35245.76,9.31,48,24,2024-07-07,active
b9ad1e0a-710e-4dc0-93fb-7642517c8b27,2539232a-6d04-4efc-be64-110d78afd2ed,home,5901000.0,5207700.72,66562.35,7.54,130,22,2024-09-05,active
61fafac2-1dab-478f-a451-e89b08618212,288a723f-e58d-401f-bfb9-d99fae2d5e43,vehicle,454000.0,204528.62,8485.92,9.95,71,44,2022-11-15,active
dbda501b-4568-4d0d-a9e4-235f7ac4410c,742c8458-2224-4c53-88e7-83c41e481f17,home,6549000.0,399936.33,58652.02,7.92,203,196,2010-05-22,active
3ae73f14-a7c7-46fe-a57e-1050f75a9763,42a10c02-8ef0-4dc7-bb2a-1e3e783fda01,home,7405000.0,375752.4,64139.08,8.24,230,224,2008-02-02,active
6d146078-fe4e-4a17-ae03-74a25348d72c,b1f594b5-3649-4531-b3c2-a232a0be6f8c,vehicle,1082000.0,181274.36,23500.79,9.81,58,50,2022-05-19,active
b3f194b7-a0de-404f-8eed-95d5fd0d6fa9,607918b3-76ea-4d45-b21f-92cc128d5cba,personal,451000.0,330759.1,15117.89,12.64,36,11,2025-08-01,active
fe0e2b34-f3ef-43b7-8351-150fa8802118,6f9560d9-8fd8-4402-ba60-c30a547a4d34,home,1957000.0,1334457.24,18959.41,7.93,174,79,2019-12-31,active
7a3cdc87-4682-41ad-b2b0-30867335ae14,9dfe213f-73c4-409c-b3b5-ec439b089599,business,1214000.0,153113.17,22684.88,11.03,74,67,2020-12-25,active
29f7c568-29c6-4d27-adf7-6cc351418634,ebbc2709-09bf-45b9-a646-72615c04e197,vehicle,880000.0,621499.59,14867.33,10.3,83,31,2023-12-10,active
8721cd49-7431-407c-a2df-262cf255c31c,ad47c1c3-1977-421f-a897-24d5bf0b6571,home,1040000.0,427193.37,11437.63,7.89,139,96,2018-08-08,active
d1894306-e861-4a53-ab7c-633a6a87407e,eb68becf-4af1-4cf4-870c-bd40ee3de029,personal,240000.0,217385.11,7328.47,14.57,42,5,2026-01-28,active
07f2bd69-19a3-4090-bea5-a07ca4901198,ee8e2391-4709-49c1-a721-1e9c39aa0a97,personal,149000.0,67168.21,8889.08,15.43,19,11,2025-08-01,active
843db899-2603-4914-8061-cc82ac4f9eaa,c4cd423f-d8e0-482d-874d-a1024f15e6c3,home,3180000.0,2724441.3,32851.15,9.27,179,46,2022-09-16,active
39aa1e6a-0a29-4eff-80d4-5749d27b01bc,cc6f0819-52c9-4670-998e-180586f62a7d,business,4473000.0,2758076.82,97209.25,10.98,60,27,2024-04-08,active
c0c60715-e96d-49c0-9135-2522753e948f,7d5dca1d-e0cf-4e86-9b6d-8c0ff5721e31,business,1703000.0,53584.88,54122.51,12.04,38,37,2023-06-13,active
43c2634a-9b9d-4389-88e7-90cbc8ed2ac9,0e75fc33-2b12-4364-b83a-9242a7b7e6ae,vehicle,1290000.0,48774.63,24666.91,9.16,67,65,2021-02-23,active
6226b271-21b9-4a40-8a8b-4a4ec5426ef0,11e6f980-69e1-460d-8f87-32b9d8408077,education,1732000.0,1205902.38,24444.39,8.55,99,38,2023-05-14,active
09bbe9c8-56fd-4f82-af6f-e1c43047114e,425ba435-1fa8-467a-a4a2-9492bd04fde3,business,4717000.0,3721900.9,98016.42,12.85,68,19,2024-12-04,active
ad375c90-695a-42b3-9334-688676e6c7b6,6dab397e-b438-4466-80bb-1597f86f5a55,business,4273000.0,1040239.84,92911.39,13.0,64,52,2022-03-20,active
5a1ef8a7-fbb9-4860-8ef0-321ce476fa9d,d1d85259-5ce8-47c6-b6a3-ef63e8ac4482,personal,422000.0,268129.65,35533.64,15.81,13,5,2026-01-28,active
bdefa31e-b00c-4de7-8116-560f926c196c,abebae99-43fc-4279-aa12-039230da2d0e,personal,260000.0,247142.09,7137.53,13.38,47,3,2026-03-29,active
32546164-1a4f-4b2a-b01c-c1cb96afbbf0,178c59ce-1c85-4f8f-ab7e-454de2289647,home,1627000.0,1086364.95,14315.2,8.46,230,121,2016-07-19,active
8587904e-bcc9-44f3-9a75-d8ac26dcdef3,e730dbbd-77dc-404d-9a53-974512837b2a,personal,189000.0,99735.77,5824.66,12.75,40,21,2024-10-05,active
a160262b-6fc7-4fe5-b50b-bcc0978cfe7d,a60e6ebd-623e-4076-884c-71d43255a659,home,2878000.0,334326.26,29241.98,9.03,180,168,2012-09-08,active
7d52c198-4394-409c-8df1-1f8b54f15df0,39d28d77-218a-45d3-a6a9-a08efdc2c998,business,485000.0,455475.21,8951.59,10.23,73,6,2025-12-29,active
2f1a36f5-0a0f-4834-9734-32d58a09fa25,afe1b11c-9873-474d-ade1-0253633dfb87,business,423000.0,10409.47,10521.81,12.95,53,52,2022-03-20,active
c7603003-2d1a-429e-abf3-27fa1b14cea3,adcc1d61-3cb8-4fa8-8ddc-f71d3d88e775,personal,229000.0,176511.02,5400.42,13.53,58,17,2025-02-02,active
7300da5d-94bc-4917-80b0-cb82e67e8767,9a11f298-b4f7-438e-ae1e-b73f571ebc49,vehicle,1500000.0,127636.92,32517.13,9.11,57,53,2022-02-18,active
76cfc0f4-8ee1-4582-b7e8-1a7005ac3b46,053bd432-272e-47d7-be8a-06933a60ebcf,home,5429000.0,4415317.93,54140.84,7.99,166,48,2022-07-18,active
403487f6-8fc6-4bc7-8b6d-c5b7232c3712,c8d98d60-dd44-4081-b533-b681db018b6b,vehicle,1757000.0,678558.79,48578.12,10.85,44,29,2024-02-08,active
da92d05b-e8ec-4545-bef4-4b47ccd0a967,86abd630-cadf-4e90-9946-36977bb4b228,education,1299000.0,301756.47,17214.74,9.83,118,99,2018-05-10,active
061b7c42-1af2-4f2e-86cb-bacf242958b5,53388bb4-2cc8-4c7d-ae06-9520eb85abaa,home,7685000.0,402123.26,82127.51,8.43,153,148,2014-05-01,active
